10.80,-680.00,75.56,86.23
10.80,-679.99,75.57,86.43
10.80,-679.99,75.57,86.60
10.80,-679.98,75.57,86.77
6.00,-679.97,75.57,86.91
6.00,-679.97,75.57,87.03
6.00,-679.96,75.57,87.13
6.00,-679.96,75.57,87.24
6.00,-679.96,75.57,87.35
6.00,-679.95,75.57,87.46
6.00,-679.95,75.57,87.57
6.00,-679.94,75.57,87.67
6.00,-679.94,75.57,87.78
6.00,-679.93,75.57,87.89
6.00,-679.93,75.57,87.99
6.00,-679.92,75.57,88.10
6.00,-679.92,75.57,88.21
6.00,-679.92,75.57,88.32
6.00,-679.91,75.57,88.43
6.00,-679.91,75.57,88.54
6.00,-679.90,75.57,88.65
6.00,-679.90,75.57,88.75
6.00,-679.89,75.57,88.86
6.00,-679.89,75.57,88.97
6.00,-679.88,75.57,89.08
6.00,-679.88,75.57,89.18
6.00,-679.88,75.57,89.27
6.00,-679.87,75.57,89.34
6.00,-679.87,75.57,89.40
6.00,-679.87,75.57,89.44
6.00,-679.87,75.57,89.46
